,Fitness,Potencia
0,1299.5,50.0
1,1299.5,50.0
2,1299.5,50.0012816
3,1299.4987184,50.00256296560335
4,1299.4974370343966,50.00384252628802
5,1299.496157473712,50.00662833004335
6,1299.4933716699566,50.00933128668363
7,1299.4906687133164,50.01388455199227
8,1299.4861154480077,50.02358140712369
9,1299.4764185928764,50.043017117169846
10,1299.45698288283,50.07456827668937
11,1299.4254317233106,50.11480613504602
12,1299.385193864954,50.15866655728836
13,1299.3413334427116,50.20305495496815
14,1299.2969450450319,50.24698303534156
15,1299.2530169646584,50.29020076950685
16,1299.2097992304932,50.332612812093814
17,1299.1673871879061,50.37412401894551
18,1299.1258759810544,50.41499802748957
19,1299.0850019725103,50.45509497714827
20,1299.0449050228517,50.49446205679479
21,1299.0055379432051,50.53313666277693
22,1298.966863337223,50.570981926033404
23,1298.9290180739665,50.6082085207426
24,1298.8917914792573,50.64484828958228
25,1298.8551517104177,50.68093188768481
26,1298.819068112315,50.716488507030306
27,1298.7835114929696,50.751547875176705
28,1298.7484521248232,50.78612543456729
29,1298.7138745654327,50.82024643877705
30,1298.679753561223,50.854409496533506
31,1298.6455905034666,50.88813464470921
32,1298.6118653552908,50.92144509720028
33,1298.5785549027996,50.9542451401057
34,1298.5457548598943,50.98677563858092
35,1298.5132243614191,51.01857883860921
36,1298.4814211613907,51.05005993291051
37,1298.4499400670895,51.08155654703936
38,1298.4184434529607,51.11242477502511
39,1298.3875752249749,51.143301911824786
40,1298.356698088175,51.17388787841847
41,1298.3261121215814,51.20419416541912
42,1298.295805834581,51.234231492158536
43,1298.2657685078414,51.26400988682058
44,1298.2359901131795,51.293538748985384
45,1298.2064612510146,51.32282686992017
46,1298.1771731300798,51.351882568074544
47,1298.1481174319254,51.380713493256856
48,1298.119286506743,51.40927680346605
49,1298.0907231965339,51.43768280655152
50,1298.0623171934485,51.46588735651157
51,1298.0341126434885,51.493853579268794
52,1298.0061464207313,51.52163366521694
53,1297.978366334783,51.54923337613729
54,1297.9507666238628,51.57665750357994
55,1297.92334249642,51.603911664096536
56,1297.8960883359034,51.6311711285517
57,1297.8688288714484,51.65809753541088
58,1297.841902464589,51.684994056928396
59,1297.8150059430716,51.71173178139676
60,1297.7882682186032,51.73831519152348
61,1297.7616848084765,51.764748678868685
62,1297.7352513211313,51.79103471099889
63,1297.708965289001,51.8171765915938
64,1297.6828234084062,51.84319940906584
65,1297.6568005909342,51.86908476273624
66,1297.6309152372637,51.89483594877681
67,1297.6051640512233,51.92045651248408
68,1297.5795434875158,51.945949707484544
69,1297.5540502925155,51.9713179832013
70,1297.5286820167987,51.996549073022294
71,1297.5034509269776,52.02166165389705
72,1297.4783383461029,52.04665829778429
73,1297.4533417022158,52.07154146255575
74,1297.4284585374442,52.09631349748008
75,1297.40368650252,52.120976649432734
76,1297.3790233505672,52.14553308312947
77,1297.3544669168705,52.169984839240634
78,1297.3300151607593,52.194333914584114
79,1297.3056660854159,52.21858195649325
80,1297.2814180435068,52.24273074530811
81,1297.257269254692,52.26678184261433
82,1297.2332181573856,52.29073673301889
83,1297.209263266981,52.3145969199053
84,1297.1854030800946,52.33836379150719
85,1297.1616362084928,52.362039029629635
86,1297.1379609703704,52.385624004521866
87,1297.1143759954782,52.40912013272304
88,1297.090879867277,52.43256841764326
89,1297.0674315823567,52.455928998864074
90,1297.044071001136,52.4792031704395
91,1297.0207968295606,52.50239255996021
92,1296.9976074400397,52.52549812472352
93,1296.9745018752765,52.54852105411003
94,1296.95147894589,52.571462531374834
95,1296.928537468625,52.59432380550771
96,1296.9056761944923,52.617106006519
97,1296.882893993481,52.63978237344204
98,1296.8602176265579,52.66238290674449
99,1296.8376170932554,52.684908558988205
100,1296.8150914410119,52.70738498848666
101,1296.7926150115134,52.72978736182072
102,1296.7702126381794,52.75211655230038
103,1296.7478834476997,52.77437340982682
104,1296.725626590173,52.79655876155453
105,1296.7034412384455,52.81867340945414
106,1296.681326590546,52.84071818142797
107,1296.659281818572,52.86269387678554
108,1296.6373061232146,52.88460123040414
109,1296.615398769596,52.90644095044473
110,1296.5935590495553,52.9282137292251
111,1296.571786270775,52.94992103387539
112,1296.5500789661246,52.97156195623752
113,1296.5284380437624,52.99313855928777
114,1296.5068614407123,53.01465032634574
115,1296.4853496736544,53.036098456879365
116,1296.4639015431205,53.05748352282985
117,1296.44251647717,53.078806072719935
118,1296.42119392728,53.10006667694659
119,1296.3999333230533,53.12127764882126
120,1296.3787223511788,53.142415983110475
121,1296.3575840168896,53.163493954111615
122,1296.3365060458884,53.18451203912118
123,1296.3154879608787,53.20547082108842
124,1296.2945291789115,53.22637071005667
125,1296.2736292899433,53.24721195862859
126,1296.2527880413713,53.267995155391574
127,1296.2320048446084,53.28872891981154
128,1296.2112710801885,53.30940505443239
129,1296.1905949455677,53.330023961538465
130,1296.1699760384615,53.3505860426066
131,1296.1494139573933,53.371091529722506
132,1296.1289084702776,53.39154065820893
133,1296.108459341791,53.41192694618097
134,1296.088073053819,53.432257670835114
135,1296.067742329165,53.45253314953273
136,1296.0474668504673,53.472753687256365
137,1296.0272463127437,53.49291958691712
138,1296.0070804130828,53.51303118306283
139,1295.9869688169372,53.53308873940104
140,1295.9669112605989,53.553092537473844
141,1295.9469074625263,53.573042739478275
142,1295.9269572605217,53.59293962091107
143,1295.907060379089,53.61278344921366
144,1295.8872165507864,53.63257461094282
145,1295.8674253890572,53.65231323675423
146,1295.8476867632457,53.671999684570515
147,1295.8280003154296,53.69163419310229
148,1295.8083658068977,53.71121700254099
149,1295.788782997459,53.73074475360411
150,1295.769255246396,53.75022403014426
151,1295.7497759698558,53.769652164999286
152,1295.7303478350007,53.78902937140866
153,1295.7109706285914,53.80835596834154
