,Fitness,Potencia
0,899.5,350.0
1,899.5,340.383436925
2,921.6180950725002,332.759712555171
3,939.1526611231068,329.1718552961723
4,947.404732818804,318.1907847538296
5,972.661195066192,304.2291015065514
6,1004.7730665349318,294.9454623219974
7,1026.125436659406,292.3878141599899
8,1032.0080274320235,292.5309082487123
9,1031.6789110279617,293.185434081641
10,1030.1735016122257,293.8291112638439
11,1028.6930440931592,294.35913099991285
12,1027.4739987002004,294.7802137715508
13,1026.5055083254333,295.11553694212444
14,1025.7342650331138,295.3830900201911
15,1025.1188929535606,295.5984524345405
16,1024.623559400557,295.7736505745539
17,1024.220603678526,295.91774218446795
18,1023.8891929757237,296.0375157200069
19,1023.613713843984,296.138094623729
20,1023.3823823654234,296.21990836051674
21,1023.1942107708114,296.2897566755811
22,1023.0335596461637,296.34975909091855
23,1022.8955540908873,296.4015092071519
24,1022.7765288235507,296.4492699638064
25,1022.6666790832455,296.49024592915623
26,1022.5724343629408,296.5253171701121
27,1022.4917705087423,296.5545685138758
28,1022.4244924180857,296.5773452262862
29,1022.3721059795419,296.59655456394773
30,1022.3279245029203,296.6180135590067
31,1022.2785688142844,296.6357407711357
32,1022.2377962263879,296.65015368031766
33,1022.2046465352696,296.6617414247139
34,1022.177994723158,296.6706838998766
35,1022.1574270302838,296.67728890075153
36,1022.1422355282716,296.69009945718716
37,1022.1127712484695,296.6988977888208
38,1022.0925350857124,296.7043618349181
39,1022.0799677796886,296.7070514086039
40,1022.0737817602112,296.70790416264947
41,1022.0718204259063,296.7064957342596
42,1022.0750598112031,296.70316555246177
43,1022.082719229338,296.6981789240165
44,1022.0941884747622,296.6917461845755
45,1022.1089837754764,296.6773798620066
46,1022.142026317385,296.66339699620073
47,1022.1741869087384,296.65542652159786
48,1022.1925190003249,296.6461097283319
49,1022.2139476248367,296.635647590957
50,1022.238010540799,296.62411910753633
51,1022.2645260526665,296.60878936758763
52,1022.2997844545484,296.59340306293115
53,1022.3351729552583,296.5778868124892
54,1022.3708603312748,296.56365649968785
55,1022.4035900507179,296.5488629777321
56,1022.4376151512163,296.5321398208545
57,1022.4760784120347,296.51528496621586
58,1022.5148445777036,296.5005898988067
59,1022.5486432327448,296.48451304772794
60,1022.585619990226,296.46784196459697
61,1022.6239634814269,296.450844211059
62,1022.6630583145643,296.43292636845837
63,1022.7042693525459,296.41489885283346
64,1022.7457326384831,296.3972395853266
65,1022.786348953749,296.37936231024156
66,1022.8274666864445,296.36132165018853
67,1022.8689602045665,296.3411284675627
68,1022.915404524606,296.3212105264652
69,1022.9612157891302,296.3014701068101
