,Fitness,Potencia
0,1049.9,200.0
1,1049.9,196.892516
2,1059.4089010399998,199.7948786711983
3,1050.5276712661332,202.4876995112535
4,1042.2876394955642,203.47786674559293
5,1039.2577277584855,202.23270717818502
6,1043.0679160347538,200.17409478085366
7,1049.3672699705876,197.75650413830604
8,1056.7650973367836,196.02900239202185
9,1062.0512526804132,194.6987072720639
10,1066.1219557474844,193.69780758866122
11,1069.1847087786966,192.99764555640854
12,1071.32720459739,192.3959995223524
13,1073.1682414616016,191.93618306442266
14,1074.5752798228666,191.52628602579603
15,1075.8295647610641,191.19848537069063
16,1076.8326347656866,190.90272852197953
17,1077.7376507227427,190.66311218600939
18,1078.4708767108114,190.41376418627735
19,1079.2338815899911,190.19115069978614
20,1079.9150788586544,190.00668900216291
21,1080.4795316533814,189.86843624187094
22,1080.9025850998748,189.75201064539078
23,1081.2588474251042,189.62819191288298
24,1081.637732746578,189.51419597278826
25,1081.986560323268,189.40757750985114
26,1082.3128128198555,189.3321913303745
27,1082.543494529054,189.2512840878146
28,1082.7910706912871,189.17574477681464
29,1083.0222209829471,189.11903170535183
30,1083.1957629816234,189.05306602049836
31,1083.3976179772749,188.99510936283002
32,1083.57496534974,188.94041089854184
33,1083.742342650462,188.8902581147609
34,1083.8958101688315,188.84102188678833
35,1084.0464730264275,188.79434886308894
36,1084.1892924789477,188.75098358870756
37,1084.321990218555,188.70988738655404
38,1084.4477445971447,188.67134128678697
39,1084.5656956624318,188.6346912534944
40,1084.677844764307,188.599848207051
41,1084.784464486424,188.5667695281664
42,1084.8856852438107,188.53518929574255
43,1084.9823207550278,188.5049593203956
44,1085.0748244795896,188.47602374182696
45,1085.1633673500096,188.44813143394185
46,1085.2487178121378,188.4213356765785
47,1085.3307128296697,188.39527431245412
48,1085.4104606038904,188.36990701515828
49,1085.4880845336156,188.3453636829197
50,1085.5631871302658,188.32237843809185
51,1085.633521979439,188.29919876956927
52,1085.704451765118,188.27740005049895
53,1085.771155845473,188.25633935840384
54,1085.8356015632844,188.2355543344892
55,1085.899203736463,188.21544658798308
56,1085.9607334407717,188.19638376725524
57,1086.0190656721988,188.17743986201833
58,1086.0770340222239,188.1590700151932
59,1086.1332457535086,188.1407615810851
60,1086.1892695618797,188.12225608344284
61,1086.2458963846648,188.1046282166451
62,1086.2998376570658,188.08689396423154
63,1086.3541044694516,188.0705692218615
64,1086.4040581811037,188.0534837180243
65,1086.4563398228456,188.03702197877712
66,1086.506712744942,188.02059917598572
67,1086.5569665214837,188.00562735789165
68,1086.6027802848516,187.98992925615144
69,1086.6508164761767,187.97473701758915
70,1086.6973047261772,187.9599287148548
71,1086.7426181325443,187.94524730748338
72,1086.7875432391008,187.930512059104
73,1086.8326330991417,187.91662835441358
74,1086.8751172354944,187.90240941193343
75,1086.9186271994836,187.8882638097896
76,1086.9619127420438,187.87459166561692
77,1087.0037495032122,187.86143451276328
78,1087.0440103909443,187.84824545036386
79,1087.0843689218864,187.8354832918996
80,1087.1234211267872,187.82274884456567
81,1087.162388535629,187.81046941680992
82,1087.1999635845616,187.79816457372962
83,1087.2376164043872,187.78624868766107
84,1087.2740790157573,187.77443529523873
85,1087.3102279965694,187.76291149840912
86,1087.345490814868,187.75137961817782
87,1087.3807783683758,187.74023619034296
88,1087.4148772575504,187.72914755522427
