,Fitness,Potencia
0,559.4000000000001,300.0
1,559.4000000000001,281.900133075
2,589.0837817570002,257.05157413996085
3,629.8354184104644,232.35988047411814
4,670.3297960224463,211.96259668066938
5,703.7813414437023,195.7832345015579
6,730.3154954174452,182.8826688848858
7,751.4724230287875,171.74136824453458
8,769.7441560789634,161.64181524556292
9,786.307422997277,152.66961889805924
10,801.021825007183,144.6728691271448
11,814.1364946314827,137.73667673938434
12,825.5118501474099,131.77519661946096
13,835.2886775440841,126.67573133174686
14,843.6518006159354,122.36511954502686
15,850.721203946156,118.5955733385878
16,856.903259724716,115.32525988117182
17,862.2665737948782,112.47007835978256
18,866.9490714899566,109.93262765535545
19,871.1104906452172,107.67907278298097
20,874.8063206359113,105.66368759868048
21,878.1115523381641,103.85886806261149
22,881.0714563773172,102.22959659881164
23,883.7434615779489,100.75720380954692
24,886.1581857523431,99.4173332945757
25,888.355573396896,98.19670698207491
26,890.3574005493972,97.08075247222449
27,892.187565945552,96.05988563450198
28,893.8617875594168,95.12170148040008
29,895.4004095721439,94.25839677756876
30,896.8162292847874,93.46260433582407
31,898.1213288892486,92.72782588734351
32,899.3263655447568,92.04792931255159
33,900.4413959274154,91.41808604879856
34,901.4743388799704,90.83382634823516
35,902.4325247888944,90.29091731874715
36,903.3228955972547,89.78591502509579
37,904.1510993588431,89.31539736321315
38,904.9227483243305,88.8768856735157
39,905.6419074954342,88.46771336936091
40,906.3129500742482,88.08543941067853
41,906.9398793664873,87.72817834367677
42,907.5257875163702,87.39396796484547
43,908.0738925376536,87.08098596293685
44,908.5871830207836,86.78781994537493
45,909.0679752895853,86.51301023969133
46,909.5186632069062,86.25516121322039
47,909.9415356103186,86.01318793366019
48,910.3383717887973,85.78590099506157
49,910.711122368099,85.57237908869487
50,911.0612982945404,85.37167088600215
51,911.3904597469566,85.18293079719739
52,911.6999934925964,85.00535940318072
53,911.9912105787837,84.83823205338105
54,912.2652994324551,84.68088163712372
55,912.5233541151172,84.53267898264109
56,912.7664064684686,84.39304796844225
57,912.9954013317547,84.26145539370953
58,913.2112131543165,84.1373991758542
59,913.4146653515993,84.02041582470066
60,913.6065180474911,83.91008648316964
61,913.7874581676019,83.80598506789607
62,913.9581844886507,83.70774159347941
63,914.1193037866938,83.61501353997991
64,914.271377794433,83.52747033148457
65,914.4149486563654,83.4448079029444
66,914.5505150391714,83.36673354429189
67,914.6785569873614,83.29299095819263
68,914.7994948285641,83.22332384399922
69,914.9137488958413,83.15749225412883
70,915.0217127032288,83.09528417225408
71,915.1237339575034,83.03648829569039
72,915.2201591950679,82.98090698092
73,915.3113125512914,82.928364325755
74,915.3974825057619,82.8786851506233
75,915.478956352978,82.83170329014328
76,915.5560066041651,82.78727621519351
77,915.6288670070828,82.74525879755262
78,915.6977755720138,82.70551597578104
79,915.7629537997191,82.6679216693315
80,915.8246084622965,82.63235511869941
81,915.8829376053332,82.59870496199717
82,915.9381238623248,82.56686624601353
83,915.9903393565378,82.53673890664007
84,916.0397481931104,82.50822672941722
85,916.0865081637558,82.48124585271634
86,916.1307568015452,82.45571033297361
87,916.1726350539234,82.43154037163535
88,916.2122737905181,82.4086635966123
89,916.249791701556,82.38700871748196
90,916.2853057033296,82.36650923375541
91,916.3189248566412,82.3471018118011
92,916.3507530286463,82.32872933432216
93,916.3808838917118,82.31133522652732
94,916.4094102284953,82.29486678277478
95,916.4364184762494,82.27927533812868
96,916.4619884454692,82.26451225583139
97,916.4861999004365,82.25053266284041
98,916.5091264329419,82.23729632209975
99,916.5308340317565,82.22476206749822
100,916.551390209303,82.21289247917973
101,916.5708563341454,82.2016517035834
102,916.5892912061233,82.19100706986833
103,916.606748405416,82.18092624761361
104,916.6232809539138,82.17137977063229
105,916.6389371761632,82.16233850984055
106,916.6537648438616,82.15377544049848
107,916.6678082775825,82.14566499829778
108,916.6811094027917,82.13798365125827
109,916.6937068119366,82.13070828366872
110,916.7056384147834,82.12381754721558
111,916.7169392225665,82.1172908052403
112,916.7276430794059,82.11110873958404
113,916.7377816670823,82.10525325686125
114,916.7473846587477,82.09970684760698
115,916.7564807699246,82.0944531521644
116,916.7650968304506,82.08947681924008
117,916.7732580164463,82.08476300732292
118,916.7809886679904,82.0802978244876
119,916.7883115678405,82.07606824854376
120,916.7952480723884,82.07206168506784
121,916.8018188364888,82.06826647626741
122,916.8080429789215,82.06467130174394
123,916.81393906514,82.0612655746406
124,916.8195244575895,82.05803946498888
125,916.8248152774183,82.05498332884483
126,916.8298273406945,82.05208818643052
127,916.834575374254,82.04934567853425
128,916.8390730872038,82.04674762409442
129,916.8433338964853,82.04428648704668
130,916.8473701612436,82.04195496521824
131,916.8511938570423,82.03974622225554
132,916.8548161955009,82.03765378210723
133,916.8582477973441,82.03567158107262
134,916.8614986070411,82.03379374962188
135,916.8645782506203,82.03201483706577
136,916.8674956672123,82.03032957599235
137,916.8702594953727,82.02873302985059
138,916.8728778310451,82.02722056971905
139,916.8753582656609,82.02578772212354
140,916.8777081357175,82.02443029449407
141,916.8799343170299,82.02314431654685
142,916.8820433208632,82.0219260548953
143,916.8840412699717,82.02077191165944
144,916.8859340648787,82.01967854034987
145,916.8877271938263,82.01864271009435
146,916.8894259554454,82.01766139150082
147,916.8910353179388,82.01673174023011
148,916.8925599460226,82.01585101606268
149,916.8940043336572,82.01501664064325
150,916.8953727093451,82.01422617487991
151,916.896669073197,82.01347732480704
152,916.8978971873166,82.0127678772743
153,916.8990606812702,82.01209576455908
154,916.9001629461231,82.0114590356512
155,916.9012071815321,82.01085581256218
156,916.9021964673982,82.0102843374626
157,916.9031336865614,82.00974293581396
158,916.9040215852651,82.00923003610376
159,916.9048627407899,82.0087441230333
160,916.9056596382254,82.00828378028356
161,916.906414600335,82.00784767186843
162,916.9071298181359,82.00743451716622
163,916.9078073918474,82.00704310547263
164,916.908449307025,82.00667229962305
165,916.9090574286183,82.00632100276981
166,916.9096335554577,82.00598819682362
167,916.9101793572095,82.0056729123641
168,916.910696423723,82.00537421624706
169,916.9111862853549,82.00509124059305
170,916.9116503654275,82.0048231608418
171,916.9120900162195,82.00456919261136
172,916.9125065241174,82.00432859070932
173,916.9129011112368,82.00410065202723
174,916.9132749306755,82.0038847151353
175,916.9136290671781,82.00368014350329
176,916.9139645646546,82.00348633908551
177,916.9142824039,82.00330273952338
178,916.9145835071818,82.00312880367214
179,916.9148687619777,82.00296402378964
180,916.9151390009852,82.00280792048169
181,916.9153950104101,82.00266003470081
182,916.9156375430907,82.00251993366666
183,916.9158673087868,82.00238721002314
184,916.9160849755622,82.00226147148261
185,916.9162911867686,82.00214235608381
186,916.9164865360226,82.0020295111788
187,916.9166716016668,82.00192260736436
188,916.9168469239225,82.00182133180098
189,916.9170130158466,82.00172538954558
190,916.9171703611453,82.00163449825745
191,916.9173194228579,82.001548394052
192,916.9174606337549,82.00146682319316
193,916.9175944099634,82.00138954745532
194,916.9177211421734,82.00131634175985
195,916.917841199514,82.00124699053636
196,916.9179549355204,82.00118129125657
197,916.9180626823393,82.00111905175758
198,916.9181647551177,82.00106009064146
199,916.9182614513481,82.0010042344267
200,916.9183530555404,82.00095131979646
201,916.918439835534,126.78806986208
202,843.4675654261889,122.41213979722397
203,850.6440907325527,118.98531924517441
204,856.2640764379141,116.11716324605538
205,860.9678522764693,113.56682151866922
206,865.1504127093826,111.28524517493119
207,868.892197913113,109.23078317977202
208,872.261515585174,107.37425380175618
209,875.30622376512,105.68769289918085
210,878.0721836453436,104.15747184916809
211,880.5817461673644,102.76058980199043
212,882.8726327247357,101.47874542648191
213,884.9748575005697,100.30414743172965
214,886.9011982119634,99.22542197219963
215,888.6703079655927,98.22349909313081
216,890.3134614872656,97.29868909687653
217,891.8301498811227,96.44172484112063
218,893.2355712605622,95.64715055893735
219,894.5386730833429,94.90636695110852
220,895.7535582001822,94.21549698265643
221,896.8865849484437,93.56981028216454
222,897.9455111372504,92.96666088914526
223,898.9346761418019,92.40244279096353
224,899.8599938228199,91.87224039258888
225,900.7295257561543,91.37479814546687
226,901.5453310414343,90.90772786115537
227,902.3113263077053,90.4675035590445
228,903.033294163167,90.05312212822112
229,903.7128797097175,89.6621919537059
230,904.3540051959224,89.29339989952257
231,904.958824164783,88.9453759733379
232,905.5295834037261,88.61666594695087
233,906.0686678470006,88.30540758494183
234,906.5791315606955,88.01091435732891
235,907.0621004539807,87.73210702273732
236,907.519344482711,87.46764934207017
237,907.953055079005,87.21695263159847
238,908.3641976841786,86.97890006433526
239,908.7546038944902,86.75297240809614
240,909.1251252507225,86.53841037416949
241,909.4770069863621,86.33442812738022
242,909.8115378710966,86.1405664072663
243,910.1294710920833,85.95627007726416
244,910.4317170732868,85.78095367138198
245,910.7192359789337,85.61400714210035
246,910.9930282869555,85.45509809933931
247,911.2536391170836,85.30375347581654
248,911.5018442996609,85.15950658798387
249,911.7384091957065,85.02205592401128
250,911.9638282846215,84.89101532937094
251,912.1787348598318,84.76600757013777
252,912.3837475849741,84.64677897885407
253,912.5792824746795,84.53298598017842
254,912.7659029925076,84.42439334530626
255,912.9439949136979,84.32073621781291
256,913.113992602787,84.22175276512267
257,913.2763254651989,84.12719972000704
258,913.4313924591886,84.03688435727948
259,913.5795096540617,83.950571824826
260,913.7210622072855,83.86808332577026
261,913.8563433457368,83.78924014934545
262,913.9856461550735,83.71386489264417
263,914.1092615760635,83.64179487148444
264,914.2274564107656,83.57287384737192
265,914.3404868903101,83.50694722782586
266,914.4486065463657,83.44388225054156
267,914.552033109112,83.38354756269248
268,914.6509819971843,83.32581296988504
269,914.7456667293886,83.27056356581846
270,914.8362757520579,83.21768588646721
271,914.9229951461939,83.16707369310983
272,915.0059991433,83.11862274231824
273,915.0854587025983,83.07223648658355
274,915.1615321620031,83.02782432427436
275,915.2343681081902,82.985295796706
276,915.3041148934024,82.94456955979753
277,915.3709059219323,82.90556472712746
278,915.434873847511,82.86820380162666
279,915.4961457653324,82.83241778409818
280,915.554834834079,82.798136038515
281,915.6110568968354,82.76529534926829
282,915.6649156272001,82.73382873467884
283,915.7165208751269,82.70368291339886
284,915.7659600220259,82.67479724325507
285,915.8133325210617,82.64711697207892
286,915.8587281657906,82.62058991745575
287,915.9022325353726,82.59516669770767
288,915.9439266157594,82.57079971565507
289,915.9838884663259,82.54744365978532
290,916.0221923979523,82.52505529519
291,916.0589093158885,82.50359335656945
292,916.0941068952261,82.48301820755262
293,916.1278501396139,82.46329232444252
294,916.1602005879145,82.44438029130937
295,916.1912163222528,82.42624680395362
296,916.2209552415161,82.40885958471604
297,916.2494702810659,82.39218804492491
298,916.2768116063232,82.3762014898744
299,916.3030295566061,82.36463460485135
300,916.321999248044,82.35333986279446
301,916.3405226250172,82.34239735248694
302,916.3584683419215,82.33170612039987
303,916.3760019625443,82.32126630212943
304,916.3931232645077,82.31107637755873
305,916.4098347408037,82.30121047499675
306,916.4260148210055,82.2915849888962
307,916.4418006182104,82.2822003787762
308,916.4571913788072,82.27312035993405
309,916.4720826097082,82.26427241330333
310,916.4865932421826,82.2556554974568
311,916.500724984171,82.24732360563681
312,916.5143892867557,82.23921657185198
313,916.5276848221629,82.2313343930399
314,916.5406115954147,82.223716788717
315,916.5531044665042,82.21631531014948
316,916.565242891355,82.20916004169604
317,916.5769775316187,82.20221941051331
318,916.5883601667583,82.19548342474462
319,916.5994071834189,82.18894550292326
320,916.610129375206,82.18263444447621
321,916.6204795110591,82.17651492284948
322,916.630515526527,82.17058339637782
323,916.6402432299406,82.16485533319761
324,916.649637253556,82.15930511509632
325,916.6587396112423,82.15394250290525
326,916.6675342952356,82.14876399811148
327,916.6760270430973,82.14374826288204
328,916.6842528488735,82.13889159525571
329,916.6922177837807,82.13420213218639
330,916.6999085032144,82.12966253073608
331,916.707353449593,82.12526918634363
