,Fitness,Potencia
0,1065.9,150.0
1,1065.9,149.9894004
2,1065.952150032,150.06925914823293
3,1065.559244990694,150.25349520323815
4,1064.6528036000682,150.53993263838532
5,1063.2435314191443,150.92062002216016
6,1061.3705494909718,151.38821043852175
7,1059.0700046424731,151.9274643433673
8,1056.416875430633,152.52022101780628
9,1053.500512592393,153.14776335225156
10,1050.4130043069222,153.79485299267168
11,1047.2293232760553,154.45757327702182
12,1043.9687394770526,155.12729131589842
13,1040.6737267257797,155.78508132473905
14,1037.437399882284,156.42801527405308
15,1034.274164851659,157.0541397696811
16,1031.193632333169,157.66428983187535
17,1028.1916940271733,158.25679880030705
18,1025.2765499024893,158.8338317223398
19,1022.4375479260882,159.38728444552498
20,1019.714560528017,159.92153357646296
21,1017.0860548038022,160.4364656391336
22,1014.5525890554627,160.9321437970157
23,1012.1138525186827,161.40878296877682
24,1009.768787793618,161.86661472446127
25,1007.5162555556506,162.3056828540261
26,1005.3560403581916,162.72613010733718
27,1003.2874398719009,163.12877051612048
28,1001.3064490606871,163.51381681991154
29,999.4120212460352,163.88205280251424
30,997.6003002116299,164.23402325303886
31,995.8686055950488,164.5702271041004
32,994.2144826478261,164.89104747914212
33,992.6360464026207,165.19705673728924
34,991.130480852537,165.48881463570365
35,989.695031992338,165.7668742979914
36,988.3269784538825,166.03177934222396
37,987.0236456362582,166.28423701662845
38,985.7815538781879,166.5245816507537
39,984.5990582782917,166.75332721105593
40,983.4736301216049,166.97096904312562
41,982.4028323078219,167.1779877994327
42,981.3843000267912,167.37484919638607
43,980.4157419537805,167.56200372419906
44,979.4949416769405,167.7398864764347
45,978.6197585359414,167.90891709214827
46,977.7881279066305,168.06949979345669
47,976.9980610161931,168.2220235004031
48,976.2476443780167,168.36686200490635
49,975.5350389358607,168.50437417650394
50,974.8584790516006,168.63490443626551
51,974.2162701735738,168.75878285488736
52,973.6067883539542,168.87403928616283
53,973.0397267120788,168.98562249933224
54,972.4907373032854,169.09145991592655
55,971.9700172136413,169.1918284040725
56,971.4762042519633,169.28699103885393
57,971.0080040888388,169.37720086711056
58,970.564171733816,169.4626990226977
59,970.1435208083271,169.5437777462095
60,969.7446134886491,169.6205912037266
61,969.366691277665,169.69340517142567
62,969.0084465565856,169.76388449786452
63,968.6616882705066,169.82922398640014
64,968.3402179869113,169.89246789824662
65,968.0290579406264,169.95233554727227
66,967.7345091074203,170.00776047727322
67,967.4618184518158,170.06018648983715
68,967.2038824700012,170.10980356035412
69,966.9597664830576,170.15674954466266
70,966.7287922402597,170.20115587358984
71,966.510313101938,170.24314764774377
72,966.3037135731006,170.28281295721706
73,966.108560250492,170.32026856044993
74,965.9242786825862,170.35562536314177
75,965.7503232133427,170.38898881244396
76,965.5861750427757,170.42128982136975
77,965.4272540788606,170.45098264682164
78,965.2811653776375,170.4789885195869
79,965.1433764836324,170.5053916628576
80,965.0134730187406,170.53027160723784
81,964.8910636923897,170.55370398049646
82,964.7757764159574,170.57576729303065
83,964.6672249182893,170.59652924951519
84,964.5650760923854,170.61664025629742
85,964.4661299390168,170.63497021526388
86,964.3759465409016,170.65218329561702
87,964.2912581855644,170.66886171685422
88,964.2092003530772,170.6839877147055
89,964.1347804436491,170.69815574303254
90,964.0650737442797,170.71141365202848
91,963.9998448320198,170.7242991293851
92,963.9364482834253,170.73632728617537
93,963.8772697520171,170.74754531723704
94,963.8220770391938,170.7579936042768
95,963.770671466958,170.76767865238995
96,963.7230210302414,170.77666679704504
97,963.6787993585385,170.78499328699723
98,963.6378330279736,170.79269155355914
99,963.599957556489,170.7997933620249
100,963.5650166588375,170.8063288775419
101,963.5328619224938,170.81232677840077
102,963.5033522502681,170.81784620440442
103,963.4761966743304,170.8228799491612
104,963.4514306501269,170.82745658976268
105,963.4289135783677,170.8315670822632
106,963.4086899552649,170.83526600658828
107,963.3904912475855,170.83857391560792
108,963.374216335209,170.84151032350513
109,963.3597692083547,170.8440937797614
110,963.3470586035737,170.84634191715978
